Year,Total Item View,Item Id,View Ranking
2014,16,3279,14
2014,16,2759,14
2014,16,2250,14
2014,16,1738,14
2014,16,2807,14
2014,16,2827,14
2014,16,1273,14
2014,16,725,14
2014,16,501,14
2014,16,2931,14
2014,16,2375,14
2014,16,1443,14
2014,16,3,14
2014,16,3637,14
2014,16,415,14
2014,16,1004,14
2014,16,344,14
2014,16,2936,14
2014,16,3447,14
2014,16,762,14
2014,16,3054,14
2014,16,3526,14
2014,16,2397,14
2014,16,171,14
2014,16,2406,14
2014,16,586,14
2014,16,1747,14
2014,16,3176,14
2014,16,1533,14
2014,16,425,14
2014,16,2577,14
2014,16,3629,14
2014,16,3445,14
2014,16,557,14
2014,16,1268,14
2014,16,326,14
2014,16,1137,14
2014,16,3585,14
2014,16,3423,14
2014,16,1625,14
2014,16,2963,14
2014,16,1497,14
2014,16,1687,14
2014,16,1170,14
2014,16,1924,14
2014,16,395,14
2014,16,3994,14
2014,16,3417,14
2014,16,2135,14
2014,16,299,14
2014,16,3117,14
2014,16,150,14
2014,16,504,14
2014,16,3203,14
2014,16,3987,14
2014,16,1073,14
2014,16,3013,14
2014,16,3063,14
2014,16,104,14
2014,16,1077,14
2014,16,1741,14
2014,16,208,14
2014,16,3031,14
2014,16,3700,14
2014,16,1679,14
2014,16,3914,14
2014,16,3563,14
2014,16,1332,14
2014,16,679,14
2014,16,213,14
2014,16,2975,14
2014,16,1663,14
2014,16,3004,14
2014,16,3738,14
2014,16,630,14
2014,16,2413,14
2014,16,287,14
2014,16,1042,14
2014,16,297,14
2014,16,1499,14
2014,16,1566,14
2014,16,1849,14
2014,16,1389,14
2014,16,519,14
2014,16,1375,14
2014,16,3555,14
2014,16,3479,14
2014,16,3178,14
2014,16,32,14
2014,16,455,14
2014,16,2102,14
2014,16,1283,14
2014,16,3518,14
2014,16,3819,14
2014,16,3017,14
2014,16,2775,14
2014,16,2554,14
2014,16,1613,14
2014,16,3631,14
2014,16,1436,14
2014,16,3121,14
2014,16,2004,14
2014,16,3120,14
2014,16,846,14
2014,16,3904,14
2014,16,3957,14
2014,16,3499,14
2014,15,1648,15
2014,15,569,15
2014,15,525,15
2014,15,1519,15
2014,15,3271,15
2014,15,2840,15
2014,15,3193,15
2014,15,3383,15
2014,15,2838,15
2014,15,2260,15
2014,15,2150,15
2014,15,1121,15
2014,15,2225,15
2014,15,2043,15
2014,15,3074,15
2014,15,3847,15
2014,15,570,15
2014,15,1954,15
2014,15,2178,15
2014,15,422,15
2014,15,3280,15
2014,15,2959,15
2014,15,2653,15
2014,15,2448,15
2014,15,3667,15
2014,15,3857,15
2014,15,442,15
2014,15,3426,15
2014,15,2349,15
2014,15,1982,15
2014,15,3044,15
2014,15,1346,15
2014,15,436,15
2014,15,1913,15
2014,15,3015,15
2014,15,286,15
2014,15,1623,15
2014,15,1516,15
2014,15,3832,15
2014,15,2384,15
2014,15,71,15
2014,15,3500,15
2014,15,3439,15
2014,15,3614,15
2014,15,1278,15
2014,15,1480,15
2014,15,3336,15
2014,15,452,15
2014,15,700,15
2014,15,3490,15
2014,15,946,15
2014,15,3228,15
2014,15,3677,15
2014,15,540,15
2014,15,3865,15
2014,15,2028,15
2014,15,1084,15
2014,15,3243,15
2014,15,1180,15
2014,15,518,15
2014,15,1677,15
2014,15,2379,15
2014,15,2219,15
2014,15,3346,15
2014,15,2185,15
2014,15,2530,15
2014,15,1987,15
2014,15,1223,15
2014,15,1568,15
2014,15,3924,15
2014,15,3316,15
2014,15,1014,15
2014,15,1891,15
2014,15,97,15
2014,15,841,15
2014,15,669,15
2014,15,3870,15
2014,15,3960,15
2014,15,2978,15
2014,15,345,15
2014,15,1089,15
2014,15,1315,15
2014,15,2434,15
2014,15,2635,15
2014,15,2000,15
2014,15,2213,15
2014,15,63,15
2014,15,1994,15
2014,15,2772,15
2014,15,432,15
2014,15,2243,15
2014,15,1596,15
2014,15,2513,15
2014,15,1382,15
2014,15,480,15
2014,15,391,15
2014,15,1114,15
2014,15,3740,15
2014,15,1860,15
2014,15,3947,15
2014,15,1969,15
2014,15,9,15
2014,15,193,15
2014,15,994,15
2014,15,2806,15
2014,15,1083,15
2014,15,3405,15
2014,15,259,15
2014,15,730,15
2014,15,1406,15
2014,15,18,15
2014,15,461,15
2014,15,226,15
2014,15,2452,15
2014,15,590,15
2014,15,3691,15
2014,15,3927,15
2014,15,774,15
2014,15,2542,15
2014,15,3524,15
2014,15,3757,15
2014,15,1177,15
2014,15,1771,15
2014,15,3733,15
2014,15,435,15
2014,15,2814,15
2014,15,78,15
2014,15,54,15
2014,15,1405,15
2014,15,2724,15
2014,15,1409,15
2014,15,1834,15
2014,15,3205,15
2014,15,1319,15
2014,15,336,15
2014,15,2059,15
2014,15,559,15
2014,15,2070,15
2014,15,2738,15
2014,15,1228,15
2014,15,1917,15
2014,15,594,15
2014,15,3198,15
2014,15,3084,15
2014,15,681,15
2014,15,2275,15
2014,15,3449,15
2014,15,3360,15
2014,15,499,15
2014,15,624,15
2014,15,2955,15
2014,15,3916,15
2014,15,2889,15
2014,15,930,15
2014,15,2210,15
2014,15,1604,15
2014,15,3466,15
2014,15,3005,15
2014,15,2172,15
2014,15,2215,15
2014,15,806,15
2014,15,870,15
2014,15,2313,15
2014,15,178,15
2014,15,2549,15
2014,15,2868,15
2014,15,2811,15
2014,15,143,15
2014,15,3212,15
2014,15,514,15
2014,15,1792,15
2014,15,996,15
2014,15,3033,15
2014,15,3923,15
2014,15,1862,15
2014,15,3337,15
2014,15,898,15
2014,15,381,15
2014,15,999,15
2014,15,592,15
2014,15,931,15
2014,15,3795,15
2014,15,3250,15
2014,15,3650,15
2014,15,1243,15
2014,15,1615,15
2014,15,3358,15
2014,15,1879,15
2014,15,2704,15
2014,15,2980,15
2014,15,3329,15
2014,15,2768,15
2014,15,2326,15
2014,15,3148,15
2014,15,580,15
2014,15,3785,15
2014,15,1799,15
2014,15,241,15
2014,15,3236,15
2014,15,2647,15
2014,15,2078,15
2014,15,162,15
2014,15,2836,15
2014,15,52,15
2014,15,2504,15
2014,15,1818,15
2014,15,845,15
2014,15,3302,15
2014,15,1575,15
2014,15,110,15
2014,15,1637,15
2014,15,3384,15
2014,15,3071,15
2014,15,768,15
2014,15,86,15
2014,15,1384,15
2014,15,412,15
2014,15,1144,15
2014,15,1093,15
2014,15,3251,15
2014,15,2520,15
2014,15,1616,15
2014,15,3945,15
2014,15,2543,15
2014,14,3768,16
2014,14,3673,16
2014,14,445,16
2014,14,1240,16
2014,14,2719,16
2014,14,87,16
2014,14,2385,16
2014,14,2141,16
2014,14,397,16
2014,14,2912,16
2014,14,1373,16
2014,14,2757,16
2014,14,2417,16
2014,14,1676,16
2014,14,1455,16
2014,14,3114,16
2014,14,3234,16
2014,14,1686,16
2014,14,1659,16
2014,14,650,16
2014,14,1007,16
2014,14,3814,16
2014,14,2308,16
2014,14,2466,16
2014,14,1600,16
2014,14,2890,16
2014,14,3658,16
2014,14,1269,16
2014,14,109,16
2014,14,3903,16
2014,14,1930,16
2014,14,3386,16
2014,14,2859,16
2014,14,1048,16
2014,14,3745,16
2014,14,2681,16
2014,14,2567,16
2014,14,349,16
2014,14,312,16
2014,14,751,16
2014,14,2022,16
2014,14,2463,16
2014,14,1338,16
2014,14,817,16
2014,14,3322,16
2014,14,969,16
2014,14,3809,16
2014,14,1536,16
2014,14,2911,16
2014,14,2465,16
2014,14,1271,16
2014,14,772,16
2014,14,2495,16
2014,14,1962,16
2014,14,1647,16
2014,14,2114,16
2014,14,2115,16
2014,14,111,16
2014,14,2192,16
2014,14,873,16
2014,14,1366,16
2014,14,3895,16
2014,14,2295,16
2014,14,190,16
2014,14,1980,16
2014,14,1798,16
2014,14,1239,16
2014,14,1602,16
2014,14,1194,16
2014,14,3067,16
2014,14,3511,16
2014,14,656,16
2014,14,1657,16
2014,14,156,16
2014,14,416,16
2014,14,1422,16
2014,14,1097,16
2014,14,3030,16
2014,14,1272,16
2014,14,1198,16
2014,14,2745,16
2014,14,3272,16
2014,14,3780,16
2014,14,3752,16
2014,14,2537,16
2014,14,1590,16
2014,14,3257,16
2014,14,1680,16
2014,14,2098,16
2014,14,3366,16
2014,14,406,16
2014,14,2818,16
2014,14,2337,16
2014,14,1545,16
2014,14,219,16
2014,14,105,16
2014,14,537,16
2014,14,2387,16
2014,14,3586,16
2014,14,913,16
2014,14,2610,16
2014,14,2677,16
2014,14,2357,16
2014,14,1508,16
2014,14,2535,16
2014,14,3506,16
2014,14,2747,16
2014,14,1804,16
2014,14,1360,16
2014,14,2237,16
2014,14,1140,16
2014,14,1299,16
2014,14,3838,16
2014,14,2869,16
2014,14,2907,16
2014,14,3766,16
2014,14,3226,16
2014,14,3368,16
2014,14,13,16
2014,14,271,16
2014,14,917,16
2014,14,1403,16
2014,14,1560,16
2014,14,264,16
2014,14,2073,16
2014,14,3731,16
2014,14,921,16
2014,14,2888,16
2014,14,3218,16
2014,14,1586,16
2014,14,2960,16
2014,14,3651,16
2014,14,642,16
2014,14,333,16
2014,14,3538,16
2014,14,1826,16
2014,14,2669,16
2014,14,3616,16
2014,14,1854,16
2014,14,1935,16
2014,14,1880,16
2014,14,2730,16
2014,14,3990,16
2014,14,2232,16
2014,14,228,16
2014,14,3574,16
2014,14,3630,16
2014,14,680,16
2014,14,53,16
2014,14,1379,16
2014,14,2198,16
2014,14,2062,16
2014,14,3137,16
2014,14,3869,16
2014,14,1132,16
2014,14,1487,16
2014,14,3605,16
2014,14,1230,16
2014,14,3558,16
2014,14,760,16
2014,14,196,16
2014,14,1327,16
2014,14,1802,16
2014,14,2714,16
2014,14,2996,16
2014,14,1540,16
2014,14,3085,16
2014,14,2227,16
2014,14,828,16
2014,14,1401,16
2014,14,2552,16
2014,14,1141,16
2014,14,1830,16
2014,14,2651,16
2014,14,467,16
2014,14,1322,16
2014,14,485,16
2014,14,814,16
2014,14,3905,16
2014,14,2470,16
2014,14,1220,16
2014,14,1328,16
2014,14,864,16
2014,14,1730,16
2014,14,2855,16
2014,14,3692,16
2014,14,2706,16
2014,14,3876,16
2014,14,2342,16
2014,14,2132,16
2014,14,1896,16
2014,14,2042,16
2014,14,2399,16
2014,14,1420,16
2014,14,1059,16
2014,14,3260,16
2014,14,341,16
2014,14,1700,16
2014,14,3350,16
2014,14,2292,16
2014,14,3181,16
2014,14,1899,16
2014,14,2593,16
2014,14,473,16
2014,14,3353,16
2014,14,2459,16
2014,14,3892,16
2014,14,1506,16
2014,14,159,16
2014,14,3381,16
2014,14,2200,16
2014,14,2301,16
2014,14,1695,16
2014,14,2153,16
2014,14,2641,16
2014,14,314,16
2014,13,1793,17
2014,13,23,17
2014,13,243,17
2014,13,199,17
2014,13,3002,17
2014,13,3741,17
2014,13,3373,17
2014,13,3952,17
2014,13,3161,17
2014,13,943,17
2014,13,3608,17
2014,13,3406,17
2014,13,3325,17
2014,13,1633,17
2014,13,2837,17
2014,13,607,17
2014,13,1812,17
2014,13,384,17
2014,13,989,17
2014,13,2401,17
2014,13,487,17
2014,13,3712,17
2014,13,1946,17
2014,13,1021,17
2014,13,2039,17
2014,13,2655,17
2014,13,2541,17
2014,13,2526,17
2014,13,3452,17
2014,13,936,17
2014,13,2832,17
2014,13,113,17
2014,13,1439,17
2014,13,1011,17
2014,13,3984,17
2014,13,1349,17
2014,13,1936,17
2014,13,477,17
2014,13,1368,17
2014,13,2985,17
2014,13,2507,17
2014,13,1474,17
2014,13,2389,17
2014,13,541,17
2014,13,3763,17
2014,13,1314,17
2014,13,2848,17
2014,13,3152,17
2014,13,3539,17
2014,13,2454,17
2014,13,140,17
2014,13,362,17
2014,13,1018,17
2014,13,1552,17
2014,13,1470,17
2014,13,2309,17
2014,13,632,17
2014,13,2285,17
2014,13,719,17
2014,13,1603,17
2014,13,404,17
2014,13,3244,17
2014,13,1070,17
2014,13,3619,17
2014,13,2317,17
2014,13,3097,17
2014,13,767,17
2014,13,3788,17
2014,13,981,17
2014,13,1490,17
2014,13,631,17
2014,13,1234,17
2014,13,2353,17
2014,13,756,17
2014,13,3842,17
2014,13,737,17
2014,13,2903,17
2014,13,1977,17
2014,13,2422,17
2014,13,2484,17
2014,13,1265,17
2014,13,466,17
2014,13,3428,17
2014,13,1062,17
2014,13,2144,17
2014,13,649,17
2014,13,3826,17
2014,13,2516,17
2014,13,2665,17
2014,13,1778,17
2014,13,636,17
2014,13,85,17
2014,13,3409,17
2014,13,3056,17
2014,13,3463,17
2014,13,3355,17
2014,13,3376,17
2014,13,1116,17
2014,13,859,17
2014,13,1052,17
2014,13,3057,17
2014,13,3049,17
2014,13,3993,17
2014,13,3866,17
2014,13,2835,17
2014,13,390,17
2014,13,2460,17
2014,13,2696,17
2014,13,2241,17
2014,13,3744,17
2014,13,1820,17
2014,13,1412,17
2014,13,358,17
2014,13,3787,17
2014,13,2668,17
2014,13,374,17
2014,13,1572,17
2014,13,1385,17
2014,13,482,17
2014,13,3413,17
2014,13,1215,17
2014,13,3179,17
2014,13,347,17
2014,13,1304,17
2014,13,1900,17
2014,13,328,17
2014,13,2519,17
2014,13,3265,17
2014,13,2884,17
2014,13,1955,17
2014,13,2168,17
2014,13,223,17
2014,13,1703,17
2014,13,1357,17
2014,13,1135,17
2014,13,360,17
2014,13,2592,17
2014,13,3507,17
2014,13,745,17
2014,13,1544,17
2014,13,1453,17
2014,13,1086,17
2014,13,2077,17
2014,13,3486,17
2014,13,2453,17
2014,13,587,17
2014,13,3845,17
2014,13,881,17
2014,13,868,17
2014,13,3871,17
2014,13,1039,17
2014,13,1277,17
2014,13,263,17
2014,13,516,17
2014,13,456,17
2014,13,1870,17
2014,13,1081,17
2014,13,1577,17
2014,13,2977,17
2014,13,251,17
2014,13,3187,17
2014,13,2444,17
2014,13,334,17
2014,13,769,17
2014,13,707,17
2014,13,722,17
2014,13,2018,17
2014,13,2230,17
2014,13,2332,17
2014,13,1363,17
2014,13,2997,17
2014,13,3641,17
2014,13,787,17
2014,13,1620,17
2014,13,1972,17
2014,13,2362,17
2014,13,3992,17
2014,13,2202,17
2014,13,237,17
2014,13,3710,17
2014,13,3769,17
2014,13,2782,17
2014,13,3799,17
2014,13,1238,17
2014,13,3690,17
2014,13,280,17
2014,13,221,17
2014,13,857,17
2014,13,3047,17
2014,13,2084,17
2014,13,2340,17
2014,13,3370,17
2014,13,3542,17
2014,13,378,17
2014,13,2010,17
2014,13,911,17
2014,13,222,17
2014,13,1287,17
2014,13,1296,17
2014,13,2644,17
2014,13,1337,17
2014,13,1772,17
2014,13,858,17
2014,13,1878,17
2014,13,3979,17
2014,13,3491,17
2014,13,3754,17
2014,13,3765,17
2014,13,2094,17
2014,13,3312,17
2014,13,1104,17
2014,13,2954,17
2014,12,2193,18
2014,12,1184,18
2014,12,1445,18
2014,12,2986,18
2014,12,1825,18
2014,12,1951,18
2014,12,3304,18
2014,12,1456,18
2014,12,1511,18
2014,12,3534,18
2014,12,1212,18
2014,12,1706,18
2014,12,1850,18
2014,12,2366,18
2014,12,3209,18
2014,12,2194,18
2014,12,413,18
2014,12,224,18
2014,12,1146,18
2014,12,2021,18
2014,12,3792,18
2014,12,320,18
2014,12,1378,18
2014,12,2753,18
2014,12,2874,18
2014,12,2483,18
2014,12,2162,18
2014,12,1630,18
2014,12,2624,18
2014,12,3241,18
2014,12,2750,18
2014,12,3772,18
2014,12,1833,18
2014,12,1276,18
2014,12,2093,18
2014,12,2764,18
2014,12,2612,18
2014,12,3483,18
2014,12,2201,18
2014,12,3224,18
2014,12,1279,18
2014,12,2830,18
2014,12,639,18
2014,12,1034,18
2014,12,713,18
2014,12,1743,18
2014,12,2382,18
2014,12,1562,18
2014,12,3513,18
2014,12,3391,18
2014,12,1354,18
2014,12,1187,18
2014,12,3955,18
2014,12,3841,18
2014,12,3777,18
2014,12,1185,18
2014,12,5,18
2014,12,1888,18
2014,12,1953,18
2014,12,1627,18
2014,12,1079,18
2014,12,818,18
2014,12,3520,18
2014,12,2002,18
2014,12,1817,18
2014,12,357,18
2014,12,2613,18
2014,12,19,18
2014,12,640,18
2014,12,3644,18
2014,12,184,18
2014,12,91,18
2014,12,1155,18
2014,12,909,18
2014,12,3214,18
2014,12,1392,18
2014,12,3682,18
2014,12,1655,18
2014,12,1724,18
2014,12,651,18
2014,12,3839,18
2014,12,1534,18
2014,12,98,18
2014,12,3724,18
2014,12,3794,18
2014,12,1242,18
2014,12,132,18
2014,12,2891,18
2014,12,1902,18
2014,12,3474,18
2014,12,2904,18
2014,12,1473,18
2014,12,3913,18
2014,12,2732,18
2014,12,3974,18
2014,12,1853,18
2014,12,3321,18
2014,12,1612,18
2014,12,3921,18
2014,12,1639,18
2014,12,2052,18
2014,12,285,18
2014,12,1003,18
2014,12,1628,18
2014,12,1166,18
2014,12,494,18
2014,12,3098,18
2014,12,3159,18
2014,12,2573,18
2014,12,3554,18
2014,12,3863,18
2014,12,2627,18
2014,12,867,18
2014,12,278,18
2014,12,1797,18
2014,12,80,18
2014,12,918,18
2014,12,2563,18
2014,12,2785,18
2014,12,3023,18
2014,12,3119,18
2014,12,1256,18
2014,12,2916,18
2014,12,1656,18
2014,12,765,18
2014,12,2431,18
2014,12,564,18
2014,12,3436,18
2014,12,2359,18
2014,12,3935,18
2014,12,260,18
2014,12,3160,18
2014,12,387,18
2014,12,3981,18
2014,12,785,18
2014,12,3943,18
2014,12,351,18
2014,12,2151,18
2014,12,3937,18
2014,12,3706,18
2014,12,1361,18
2014,12,3043,18
2014,12,3675,18
2014,12,3195,18
2014,12,340,18
2014,12,325,18
2014,12,3129,18
2014,12,1558,18
2014,12,3239,18
2014,12,3578,18
2014,12,3771,18
2014,12,107,18
2014,12,1548,18
2014,12,181,18
2014,12,2981,18
2014,12,1251,18
2014,12,665,18
2014,12,212,18
2014,12,2310,18
2014,12,2630,18
2014,12,364,18
2014,12,2074,18
2014,12,1441,18
2014,12,3668,18
2014,12,2181,18
2014,12,275,18
2014,12,463,18
2014,12,3034,18
2014,12,2007,18
2014,12,2857,18
2014,12,462,18
2014,12,727,18
2014,12,41,18
2014,12,495,18
2014,12,1606,18
2014,12,2640,18
2014,12,3599,18
2014,12,941,18
2014,12,465,18
2014,12,934,18
2014,12,753,18
2014,12,3991,18
2014,12,2214,18
2014,12,1928,18
2014,12,94,18
2014,12,15,18
2014,12,1350,18
2014,12,444,18
2014,12,3090,18
2014,12,3330,18
2014,12,3308,18
2014,12,3918,18
2014,12,1404,18
2014,12,3035,18
2014,12,1905,18
2014,12,3364,18
2014,12,2675,18
2014,12,3476,18
2014,12,1671,18
2014,12,182,18
2014,12,2720,18
2014,12,2443,18
2014,12,1067,18
2014,12,2492,18
2014,12,2072,18
2014,12,1598,18
2014,12,3287,18
2014,12,400,18
2014,12,1205,18
2014,12,2013,18
2014,12,2682,18
2014,12,2468,18
2014,12,1150,18
2014,12,3393,18
2014,12,39,18
2014,12,2993,18
2014,12,3367,18
2014,12,548,18
2014,12,197,18
2014,11,3657,19
2014,11,1697,19
2014,11,1207,19
2014,11,3229,19
2014,11,3441,19
2014,11,1281,19
2014,11,2944,19
2014,11,3333,19
2014,11,301,19
2014,11,4,19
2014,11,914,19
2014,11,3671,19
2014,11,1569,19
2014,11,338,19
2014,11,2373,19
2014,11,2853,19
2014,11,1041,19
2014,11,840,19
2014,11,3487,19
2014,11,2900,19
2014,11,2967,19
2014,11,2839,19
2014,11,3042,19
2014,11,2616,19
2014,11,579,19
2014,11,1601,19
2014,11,920,19
2014,11,3862,19
2014,11,553,19
2014,11,359,19
2014,11,2263,19
2014,11,2892,19
2014,11,1210,19
2014,11,233,19
2014,11,77,19
2014,11,2695,19
2014,11,1710,19
2014,11,12,19
2014,11,1974,19
2014,11,316,19
2014,11,1819,19
2014,11,1369,19
2014,11,2906,19
2014,11,942,19
2014,11,3141,19
2014,11,3416,19
2014,11,1521,19
2014,11,3464,19
2014,11,2476,19
2014,11,1469,19
2014,11,2642,19
2014,11,1634,19
2014,11,1466,19
2014,11,882,19
2014,11,210,19
2014,11,2116,19
2014,11,1762,19
2014,11,2291,19
2014,11,905,19
2014,11,534,19
2014,11,1690,19
2014,11,2688,19
2014,11,750,19
2014,11,2703,19
2014,11,1410,19
2014,11,1619,19
2014,11,2762,19
2014,11,3379,19
2014,11,2568,19
2014,11,2735,19
2014,11,1685,19
2014,11,2307,19
2014,11,2327,19
2014,11,1063,19
2014,11,3698,19
2014,11,170,19
2014,11,2908,19
2014,11,3950,19
2014,11,884,19
2014,11,30,19
2014,11,267,19
2014,11,528,19
2014,11,3601,19
2014,11,1156,19
2014,11,3086,19
2014,11,1556,19
2014,11,904,19
2014,11,3577,19
2014,11,1397,19
2014,11,3748,19
2014,11,1119,19
2014,11,2330,19
2014,11,3323,19
2014,11,2128,19
2014,11,2823,19
2014,11,3101,19
2014,11,1666,19
2014,11,1883,19
2014,11,2017,19
2014,11,2887,19
2014,11,128,19
2014,11,2760,19
2014,11,506,19
2014,11,3618,19
2014,11,106,19
2014,11,1807,19
2014,11,2430,19
2014,11,3132,19
2014,11,2588,19
2014,11,563,19
2014,11,3278,19
2014,11,2921,19
2014,11,1425,19
2014,11,2982,19
2014,11,398,19
2014,11,2608,19
2014,11,3544,19
2014,11,1342,19
2014,11,1725,19
2014,11,21,19
2014,11,1071,19
2014,11,1692,19
2014,11,3340,19
2014,11,988,19
2014,11,3147,19
2014,11,648,19
2014,11,505,19
2014,11,798,19
2014,11,2296,19
2014,11,2926,19
2014,11,810,19
2014,11,2298,19
2014,11,2442,19
2014,11,295,19
2014,11,460,19
2014,11,269,19
2014,11,3801,19
2014,10,3019,20
2014,10,3540,20
2014,10,1393,20
2014,10,1746,20
2014,10,1236,20
2014,10,2441,20
2014,10,1297,20
2014,10,2565,20
2014,10,3835,20
2014,10,2489,20
2014,10,124,20
2014,10,1934,20
2014,10,1944,20
2014,10,1124,20
2014,10,493,20
2014,10,550,20
2014,10,3469,20
2014,10,3864,20
2014,10,2123,20
2014,10,194,20
2014,10,1258,20
2014,10,2426,20
2014,10,1372,20
2014,10,3006,20
2014,10,3720,20
2014,10,2392,20
2014,10,827,20
2014,10,990,20
2014,10,2167,20
2014,10,1289,20
2014,10,1105,20
2014,10,1000,20
2014,10,55,20
2014,10,1017,20
2014,10,3064,20
2014,10,2479,20
2014,10,3575,20
2014,10,538,20
2014,10,2152,20
2014,10,2446,20
2014,10,3965,20
2014,10,641,20
2014,10,1988,20
2014,10,2064,20
2014,10,238,20
2014,10,3728,20
2014,10,2143,20
2014,10,647,20
2014,10,1813,20
2014,10,276,20
2014,10,2410,20
2014,10,2722,20
2014,10,3718,20
2014,10,2421,20
2014,10,2898,20
2014,10,2863,20
2014,10,2880,20
2014,10,392,20
2014,10,2415,20
2014,10,3190,20
2014,10,232,20
2014,10,925,20
2014,10,2749,20
2014,10,1424,20
2014,10,908,20
2014,10,3305,20
2014,10,3958,20
2014,10,388,20
2014,10,1310,20
2014,10,3719,20
2014,10,603,20
2014,10,3252,20
2014,10,2217,20
2014,10,2499,20
2014,10,659,20
2014,10,250,20
2014,10,180,20
2014,10,655,20
2014,10,2137,20
2014,10,268,20
2014,10,1213,20
2014,10,2485,20
2014,10,1755,20
2014,10,3051,20
2014,10,2416,20
2014,10,3255,20
2014,10,3365,20
2014,10,1621,20
2014,10,36,20
2014,10,3996,20
2014,10,556,20
2014,10,1316,20
2014,10,2253,20
2014,10,2174,20
2014,10,3041,20
2014,10,3310,20
2014,10,2725,20
2014,10,1920,20
2014,10,2299,20
2014,10,2496,20
2014,10,3149,20
2014,10,1110,20
2014,10,3498,20
2014,10,1250,20
2014,10,927,20
2014,10,1696,20
2014,10,2297,20
2014,10,3263,20
2014,10,375,20
2014,10,3515,20
2014,10,2440,20
2014,10,2710,20
2014,10,126,20
2014,10,2606,20
2014,10,3806,20
2014,10,2694,20
2014,10,118,20
2014,10,1377,20
2014,10,3247,20
2014,10,3326,20
2014,10,1178,20
2014,10,92,20
2014,10,2065,20
2014,10,902,20
2014,9,2758,21
2014,9,472,21
2014,9,3807,21
2014,9,2679,21
2014,9,437,21
2014,9,3168,21
2014,9,2412,21
2014,9,1391,21
2014,9,3504,21
2014,9,2218,21
2014,9,1058,21
2014,9,1115,21
2014,9,899,21
2014,9,1074,21
2014,9,1873,21
2014,9,266,21
2014,9,2556,21
2014,9,1,21
2014,9,2497,21
2014,9,2989,21
2014,9,2698,21
2014,9,2622,21
2014,9,3505,21
2014,9,1285,21
2014,9,1713,21
2014,9,2667,21
2014,9,3497,21
2014,9,2229,21
2014,9,1347,21
2014,9,2949,21
2014,9,3583,21
2014,9,3143,21
2014,9,428,21
2014,9,2160,21
2014,9,441,21
2014,9,2741,21
2014,9,1320,21
2014,9,2846,21
2014,9,198,21
2014,9,1838,21
2014,9,1737,21
2014,9,3729,21
2014,9,1922,21
2014,9,3348,21
2014,9,1311,21
2014,9,621,21
2014,9,1866,21
2014,9,46,21
2014,9,371,21
2014,9,3427,21
2014,9,146,21
2014,9,1416,21
2014,9,3371,21
2014,9,1550,21
2014,9,830,21
2014,9,2457,21
2014,9,2609,21
2014,9,3786,21
2014,9,2318,21
2014,9,1092,21
2014,9,3901,21
2014,9,2343,21
2014,9,2659,21
2014,9,3477,21
2014,9,2079,21
2014,9,3418,21
2014,9,3594,21
2014,9,3105,21
2014,9,125,21
2014,9,1247,21
2014,9,3609,21
2014,9,3380,21
2014,9,1929,21
2014,9,932,21
2014,9,3151,21
2014,8,2402,22
2014,8,2882,22
2014,8,214,22
2014,8,1557,22
2014,8,1148,22
2014,8,1257,22
2014,8,1923,22
2014,8,2683,22
2014,8,2600,22
2014,8,1241,22
2014,8,748,22
2014,8,2712,22
2014,8,2841,22
2014,8,2845,22
2014,8,2596,22
2014,8,1267,22
2014,8,1098,22
2014,8,457,22
2014,8,2372,22
2014,8,2932,22
2014,8,2808,22
2014,8,3480,22
2014,8,134,22
2014,8,1100,22
2014,8,2847,22
2014,8,623,22
2014,8,2755,22
2014,8,2386,22
2014,8,417,22
2014,8,396,22
2014,8,2286,22
2014,8,3001,22
2014,8,135,22
2014,8,1317,22
2014,8,3676,22
2014,8,95,22
2014,8,1295,22
2014,8,1056,22
2014,8,2602,22
2014,8,1788,22
2014,8,257,22
2014,8,3840,22
2014,8,2207,22
2014,8,2464,22
2014,8,2345,22
2014,8,558,22
2014,8,354,22
2014,8,2881,22
2014,8,2673,22
2014,8,1340,22
2014,8,2726,22
2014,8,3036,22
2014,8,1726,22
2014,8,3938,22
2014,8,2678,22
2014,8,294,22
2014,8,2222,22
2014,8,433,22
2014,8,2432,22
2014,8,3443,22
2014,8,1756,22
2014,8,426,22
2014,8,2547,22
2014,8,2812,22
2014,8,794,22
2014,8,3898,22
2014,8,2083,22
2014,8,3730,22
2014,7,2718,23
2014,7,2843,23
2014,7,3680,23
2014,7,2451,23
2014,7,2590,23
2014,7,2267,23
2014,7,923,23
2014,7,3997,23
2014,7,974,23
2014,7,3564,23
2014,7,2368,23
2014,7,1815,23
2014,7,729,23
2014,7,2409,23
2014,7,896,23
2014,7,1343,23
2014,7,1303,23
2014,7,2575,23
2014,7,489,23
2014,7,2946,23
2014,7,201,23
2014,7,3982,23
2014,7,3681,23
2014,7,1395,23
2014,6,478,24
2014,6,1237,24
2014,6,481,24
2014,6,511,24
2014,6,2169,24
2014,6,3704,24
2014,6,240,24
2014,6,1839,24
2014,6,610,24
2014,6,3388,24
2014,6,876,24
2014,6,611,24
2014,6,1411,24
2014,6,2625,24
2014,6,901,24
2014,6,3363,24
2014,6,3695,24
2014,6,389,24
2014,6,3249,24
2014,6,674,24
2014,5,3191,25
2014,5,551,25
2014,5,3444,25
2014,5,3660,25
2014,5,17,25
2014,5,2058,25
2014,4,755,26
2014,4,153,26
